x,y,theta
0.06616322108406276,0.7932724726769802,0.14544847740483333
0.07485946038014614,0.7942583663587544,0.07832223560339101
0.08360214470478414,0.7946582496920094,0.011186003878555544
0.0923519694417721,0.7944710814841133,-0.05593231431168813
0.10106937984089917,0.7936977629312715,-0.12304708583382006
0.10971527178432236,0.7923415574513372,-0.19016539160910745
0.11825093824171551,0.7904093471377659,-0.25727887022355006
0.1266379466204653,0.7879091453191736,-0.32445979470408914
0.13483788178361714,0.7848501955491678,-0.391654229090409
0.1428139442588143,0.7812475675261944,-0.45877225343194256
0.15053061174774446,0.7771181799220155,-0.5259168431911959
0.1579530745446145,0.772480606849818,-0.5931030383678907
0.16504760432586607,0.7673556026448042,-0.6602607588137253
0.17178259988903366,0.7617665183236113,-0.7274090370205536
0.17812772552133602,0.7557380249689511,-0.7945708373506454
0.1840537272683534,0.749296993928294,-0.8617188378110751
0.18953372424199944,0.7424721844368863,-0.9288821482888748
0.19454318234937237,0.7352949297314288,-0.9960574921156569
0.1990601107547324,0.7277979297589783,-1.063186561765937
0.203065374573512,0.7200150310106368,-1.1302556166350728
0.20654077206026555,0.7119810996637997,-1.1973700380881693
0.2094690700252775,0.7037323540398112,-1.2645464887237345
0.21183601488630527,0.6953058917068706,-1.3316347052508268
0.21363065330532072,0.686739706171889,-1.3987243890186616
0.21484643300390574,0.6780723358034293,-1.4659135952194924
0.215476185221603,0.6693433096039372,-1.533062812428384
0.21551997515261345,0.6605915609128491,-1.60014564946202
0.21497743853648188,0.6518566188164885,-1.6672843097869172
0.2138500744697801,0.6431776079292827,-1.7344319565638195
0.21214455328340892,0.6345935143367218,-1.8015536774460414
0.20986600346219758,0.6261433141230109,-1.8687196736795617
0.20702868006247302,0.6178652717349399,-1.9358769591996865
0.20364060135202408,0.6097965411418109,-2.0029494129717422
0.19971894987264946,0.6019727678163513,-2.070050058112596
0.19528137870764709,0.5944296412427762,-2.1372112670803074
0.1903482043274692,0.5872009103502773,-2.204301212353064
0.18494180303371835,0.5803187280717063,-2.2713994743065604
0.17908553216472883,0.5738146973268584,-2.338578918522975
0.17280537356368578,0.5677189342620843,-2.4057297867979743
0.16613056181482533,0.5620581389717001,-2.472830664983631
0.1590911379740919,0.5568573760049292,-2.539986711864778
0.15171864885882388,0.5521404938121643,-2.607165298018712
0.14404624536740493,0.5479286983915362,-2.6743057418266187
0.1361086164957846,0.5442406706163192,-2.741450303796761
0.1279413588998563,0.5410936485810053,-2.8086077939295246
0.11958117859010814,0.5385027051287451,-2.8757376063707247
0.11106610614346928,0.5364790003179628,-2.942868899030791
0.10243454138261605,0.535031099892938,-3.010001713796011
0.09372542014154137,0.5341650014860502,-3.0771111113725307
0.08497782099439839,0.5338847001299568,3.1389656910051293
0.07623131931718619,0.5341916250788589,3.07183262312315
0.06752500146847495,0.5350845656919297,3.0047078143519492
0.058898429277984665,0.536560600707436,2.937579925069625
0.050390493942436866,0.5386124642162149,2.8704491007752653
0.042039361986176346,0.5412303329949784,2.8032708393245778
0.033882892426176515,0.5444030895142609,2.736096378727036
0.02595735424587036,0.5481157061828941,2.668976845706674
0.018298597473209693,0.5523508652527469,2.6018277335218087
0.010941058225925717,0.5570903906147043,2.5346432241665515
0.003918233902865856,0.5623133149970263,2.4674771516344856
-0.0027378906224227294,0.5679962634332677,2.4003202112442694
-0.008997516903586944,0.5741131232307404,2.3331445948900593
-0.014832687518591382,0.5806360671194636,2.2659870803269246
-0.020217511868369925,0.587535457943768,2.198868964155094
-0.025127770811237973,0.5947805238633413,2.131734858745324
-0.02954175944247806,0.6023386506769209,2.0645470865071407
-0.03343950358726202,0.6101758670979931,1.9974430905038296
-0.036804240743304184,0.618256804546929,1.9303815608672452
-0.039616288053601956,0.626545298566566,1.8631944876771922
-0.041864044485225245,0.6350036768756981,1.796024737301169
-0.043539219117022424,0.6435934651119888,1.7289779786540276
-0.0446353522122472,0.652276236008965,1.6618823798786757
-0.045147053541057545,0.6610131719381614,1.5946879824169622
-0.04507034530563923,0.6697647560818167,1.5275404396209251
-0.044406847576152944,0.6784916623699896,1.460429175568271
-0.04315944505878623,0.6871542641353439,1.3932824405947433
-0.04133245971685199,0.6957136475405351,1.326161540764776
-0.03893773962309771,0.704131617276439,1.2590042459211612
-0.03598571095677889,0.7123697921266758,1.1917945577416649
-0.03248743898733768,0.7203908395125596,1.1247341767706303
-0.02845842439810364,0.728159894567289,1.0577188121451362
-0.023917111885490335,0.7356416055825472,0.99053008312857
-0.018882895577201433,0.7428009083758669,0.923336123648889
-0.013379686298631644,0.7496063212983639,0.856278971185844
-0.007432890271920604,0.7560278301186933,0.7891658024906436
-0.0010687243069790733,0.7620362458433516,0.7219722055286951
0.005684192094780773,0.7676039505318224,0.6548359644783088
0.012795142073568962,0.7727068235100946,0.5877289140454802
0.020232532989860264,0.7773212828922191,0.520553791199384
0.02796325249245504,0.7814254202861849,0.45336926936091715
0.0359520609564893,0.7850007974453154,0.38622475928883704
0.04416250602847265,0.7880320190925966,0.31909096296483974
0.05255757655477623,0.7905059645737695,0.25196540529300626
0.06109959879836635,0.7924114783424299,0.18485244641907847
0.06975012005866897,0.7937401413790085,0.11771961168906314
0.07847033519440554,0.7944857795710965,0.05058635104792851
0.08722074247085002,0.7946440522146809,-0.01652967569199024
0.0959619629757978,0.7942139832815172,-0.08365467922112721
0.10465463280188624,0.7931983333776207,-0.15077874590065612
0.1132596166174128,0.7916022019725291,-0.21789400984088694
0.12173818462295757,0.7894333600274083,-0.2850345292064324
0.13005221055760127,0.786700972360141,-0.35221840620916006
0.13816432519996352,0.7834164040836046,-0.41936442849610894
0.14603801501486519,0.779595257823375,-0.48648727181736023
0.15363737066209723,0.7752538409785344,-0.5536627240497861
0.16092807229209372,0.7704118336332809,-0.6208478789184855
0.16787745884364674,0.7650915957255009,-0.6880020499081841
0.17523140151264333,0.758632251603854,-0.7557089970230073
0.18294144602186557,0.7508652429627002,-0.8243759555541456
