x,y,theta
5.821358393435577e-05,6.536167565333775e-07,0.00013648924238838343
5.821430317783946e-05,6.333404965020307e-07,0.0001365430122168756
5.818538838005962e-05,7.045033661170139e-07,0.00013654637473063086
5.826020017088035e-05,7.739094970055139e-07,0.00013653880101310983
5.836087697716385e-05,8.256437043752668e-07,0.00013655117335977153
5.835292694048608e-05,8.658491777424103e-07,0.0001365717734729574
5.8293266658314596e-05,8.048393267478457e-07,0.000136651958540044
5.8191526052667314e-05,7.31359457622282e-07,0.00013674411936101123
5.808196235110855e-05,6.919628859001588e-07,0.0001368090832092555
5.801758313463185e-05,7.196371936699051e-07,0.00013683593847192002
5.805860380526677e-05,7.590764787181996e-07,0.00013685083450839098
5.8092001607809215e-05,7.901270146408033e-07,0.00013687712916318775
5.815162726381479e-05,7.776327492701104e-07,0.0001369220029862379
5.8197135876227755e-05,7.58821170239371e-07,0.00013698351921412048
5.8203668961246543e-05,7.719735769874174e-07,0.0001370152003321837
5.8163590229143215e-05,7.786829130055184e-07,0.00013705544790033308
5.817201292824604e-05,7.777662084550309e-07,0.0001370941148881764
5.818863347650937e-05,7.761211525359163e-07,0.00013714219264868572
5.8198394464906175e-05,7.690196816520387e-07,0.00013718780290235117
5.817084570446323e-05,7.649601068859684e-07,0.0001372384625234504
5.82382470706952e-05,7.533204931525432e-07,0.00013728522785280467
5.8332337444860855e-05,7.383434426557617e-07,0.00013733604661990921
5.8325333179778005e-05,7.275735651243638e-07,0.0001373901183196292
5.829412731789361e-05,7.396530421743701e-07,0.00013742827833715116
5.824045488848179e-05,7.714550117409329e-07,0.000137448616761574
5.8141912653332354e-05,7.940745042692406e-07,0.0001374787274481162
5.807821030894168e-05,8.07334714497347e-07,0.0001375084555302022
5.807305948840811e-05,8.153703298512447e-07,0.0001375490504312783
5.806507717154198e-05,8.182543267116564e-07,0.00013758935006997824
5.818089308697654e-05,8.131767153652741e-07,0.00013763317354704776
5.8214865494736015e-05,8.084582073522288e-07,0.00013768285085655478
5.820169936668802e-05,7.991900959620527e-07,0.00013773001507096726
5.816806207430999e-05,7.769269018065958e-07,0.00013778531461537354
5.814331756529954e-05,7.225145295727448e-07,0.00013786486158469405
5.812663053777056e-05,7.238595214790992e-07,0.00013790772619965523
5.812929083055299e-05,7.661467075576667e-07,0.00013792379828584962
0.00022793164134671975,8.220189916634841e-07,0.0001379381143711423
0.0003979393500870346,8.666033900826426e-07,0.00013798849311966722
0.0005679715906346563,8.532471460254339e-07,0.0001380375169464719
0.0009078134805970946,8.633212693496495e-07,0.00013810428376813654
0.0012478586993968717,8.770044956501262e-07,0.0001381791176974946
0.0015879348528473388,8.934519541188183e-07,0.0001382323218762716
0.0019280119799005711,9.860457204973614e-07,0.00013825959388473718
0.0022680647500356453,1.1606488188730553e-06,0.00013821222443242682
0.002608143873164876,1.2241979353842403e-06,0.0001382425469758743
0.0029481208374418336,1.253848208052603e-06,0.00013830068809417382
0.003288053098991543,1.2809487243964218e-06,0.00013835260411211285
0.003628021121455342,1.2627173639102267e-06,0.00013843447999000333
0.003967966857478997,1.2439234957249834e-06,0.00013851846163961845
0.004307985624665489,1.26584044630247e-06,0.00013857780136727316
0.004648013689184459,1.3573800914737654e-06,0.00013859236327014987
0.004988130932463155,1.4436864818103884e-06,0.00013860738889592928
0.005328144729907425,1.5247046295678392e-06,0.0001386357276955909
0.005668205317560109,1.5917739317848304e-06,0.0001386620134718687
0.006008259519871839,1.5771945832417712e-06,0.00013873886268534814
0.006348191808516896,1.5341864780789684e-06,0.00013884389909640715
0.006688080647434915,1.503373376126969e-06,0.00013893162312060122
0.007027993865334762,1.5233439979441115e-06,0.00013899305373271922
0.007367922101130012,1.6511286618498615e-06,0.00013898568733112506
0.007707985875507204,1.8308878786750395e-06,0.00013894228157373538
0.008048034570345221,1.9564841297521447e-06,0.0001389362578281027
0.008388094005741474,1.937225713614464e-06,0.00013902389232926622
0.008728133931427249,1.882250896215443e-06,0.00013912893767127908
0.00906813511714738,1.8251278319095393e-06,0.00013924001425192332
0.00940810648624807,1.789826704478201e-06,0.00013933325807935832
0.009748072884800932,1.8735101814980896e-06,0.0001393596650892627
0.010088027157728345,2.0993696968073596e-06,0.00013928816732369006
0.010427995579563008,2.3566610571481455e-06,0.00013920151115078425
0.010767991979206939,2.4808887754126222e-06,0.00013918999658055065
0.011107991035345263,2.4255661217523964e-06,0.0001392972690335904
0.011447982338130366,2.251740287427291e-06,0.0001394806707174341
0.011787992157642093,2.1280956285761783e-06,0.0001396309625007831
0.012128004683614165,2.166893232459938e-06,0.00013968264452680722
0.012468043446750296,2.3380854854024007e-06,0.0001396423245459965
0.012808015861421145,2.525449345357268e-06,0.00013960063425948915
0.01314806129997042,2.618578663849112e-06,0.0001396099573167777
0.013488056685020471,2.656322864177775e-06,0.00013966634109002375
0.013828060388656445,2.6544561949896046e-06,0.00013973398512791876
0.014168042036019717,2.6491356721692795e-06,0.00013981669960169457
0.014508015923296745,2.6930881782926264e-06,0.00013985951313910002
0.014847993075883545,2.734952171227682e-06,0.00013990709505576967
0.01518801448909823,2.7736602824576446e-06,0.00013995883856743858
0.015527986150072726,2.8099306539929993e-06,0.0001400075301184024
0.015867976934583253,2.8939907708450186e-06,0.00014002911077643478
0.01620799421193828,2.9681679363888728e-06,0.0001400499589183338
0.016548089369693878,3.006536881462218e-06,0.00014009777928569183
0.0168881614883238,3.0119297566144253e-06,0.0001401709361120927
0.017228146000930238,3.0252458564657078e-06,0.00014023862409186558
0.01756814916242969,3.121461085625997e-06,0.00014025426377873
0.017908070086023912,3.2308917948975834e-06,0.00014025329479187354
0.018247956235073956,3.320678993818927e-06,0.00014027237620509262
0.018587865767837632,3.2988035278270386e-06,0.0001403564914960656
0.01892783360356185,3.2323775800378502e-06,0.00014047256696969376
0.01926785540319376,3.2004430145157984e-06,0.00014056535930198082
0.019777795166939453,3.297651803422017e-06,0.00014056218675572343
0.020287839281050785,3.4825175830009504e-06,0.00014060241594545457
0.020797875261324934,3.6891324864497227e-06,0.00014050700564158749
0.021477836465721312,3.8328144732704935e-06,0.00014054125765461297
0.02215786734948461,3.879079663429189e-06,0.00014060350810016106
0.02283792580186814,3.863911909283193e-06,0.00014072459347936543
0.02351799668638985,3.856745115981335e-06,0.00014083064721810901
0.024198017526528084,3.8647708748527935e-06,0.00014092778161322374
0.024878021442796387,3.896001462908894e-06,0.0001410114901887273
0.025558012427586388,4.033537920753221e-06,0.00014103145613106633
0.02623796371196767,4.260739799851423e-06,0.00014099353294750295
0.027087757824348187,4.4965433953294e-06,0.00014094955485942235
0.02793773482420116,4.67530148575961e-06,0.00014097924332605086
0.028787761155018472,4.813630318921332e-06,0.00014098858665869053
0.029807678364470912,4.881238380111886e-06,0.00014108757061826206
0.03082769921824357,4.898596904158682e-06,0.00014119499934886655
0.031847783156397476,4.904026538585669e-06,0.00014133964193982273
0.03303769415156819,5.040580501000283e-06,0.00014138861323860513
0.034227703061070806,5.292932947883733e-06,0.00014142260936038278
0.035417741153992974,5.584928438772817e-06,0.00014133793901186935
0.03677767415289698,5.833913173010182e-06,0.00014135053618062217
0.0381376999071402,6.044960626418821e-06,0.00014138424709279085
0.039497717096704334,6.210794843066475e-06,0.00014145298605559696
0.04102756810722709,6.3953805284098575e-06,0.00014150051707318586
0.042557707273672314,6.577626414054404e-06,0.00014157688179335944
0.044087687422492326,6.7636775559183295e-06,0.00014162267643322445
0.045787593365489064,6.993633630206929e-06,0.0001416525084915164
0.04748758127554604,7.255583214895151e-06,0.00014171664735506903
0.04935742969587703,7.533575173494552e-06,0.00014170616627338275
0.05122746105127909,7.732579269519674e-06,0.0001418162233408479
0.0532673692446595,7.916045602522626e-06,0.00014188336826397022
0.05530745712782116,8.182659350968647e-06,0.0001419713080485197
0.05751739871747699,8.565623333959273e-06,0.00014192638818829377
0.059727462733085095,8.930146030369243e-06,0.00014198224808537803
0.061937532631164555,9.195668429989145e-06,0.00014199672157466824
0.06431738634538267,9.517000626100167e-06,0.0001420703596955555
0.06669740111434998,9.884743373235132e-06,0.0001420839151019206
0.06924732048117094,1.023570438495772e-05,0.0001421303473457898
0.07179726396513347,1.055584066749285e-05,0.00014215994493595955
0.07434738116064954,1.090316295774928e-05,0.0001422222584740543
0.07706733541709224,1.1300795533645485e-05,0.00014223119274557987
0.07978738475146116,1.1668625860958742e-05,0.00014229923853380612
0.08250746521732688,1.2000908044753139e-05,0.00014235247978065834
0.08539729821355034,1.2401310837305843e-05,0.00014237329005733883
0.08828739589659869,1.2811700083869282e-05,0.00014246708869249957
0.09117736283655985,1.3218778815573716e-05,0.0001424556378562257
0.09423727452148231,1.3639962057562683e-05,0.0001425147352757571
0.09729726563444605,1.4061383717532932e-05,0.00014256476281781784
0.10035730563311353,1.4431841821249976e-05,0.00014263210184858898
0.10341733863263004,1.4804308182162853e-05,0.00014271809342649463
0.106477428825348,1.5254528077785645e-05,0.00014274045658635535
0.10953746919365542,1.5785174633272373e-05,0.0001427192095360514
0.11259742008679517,1.6292874923869197e-05,0.00014270915184374464
0.11565736963267853,1.6763622955338795e-05,0.00014272133751408813
0.1187173477589574,1.7108849892274192e-05,0.00014281208317317744
0.12177733433713359,1.7425966857638365e-05,0.00014293125095398126
0.12483733292410032,1.7759198109587583e-05,0.00014303166252820638
0.12789731506564925,1.819425109969983e-05,0.00014307389672242268
0.13095743888553274,1.8640732881828075e-05,0.0001430943672168635
0.13401750984640612,1.9081816615013894e-05,0.00014313364791297933
0.13707748318073673,1.9521902022719388e-05,0.00014317082175278154
0.1401374629414037,2.0003686201430877e-05,0.00014318135345746697
0.14319739607846788,2.047186550331148e-05,0.0001431957584102237
0.1462572843749676,2.0927921099814794e-05,0.00014322041076817333
0.14931721101771894,2.131544053904537e-05,0.000143281032405193
0.15237724070947137,2.165274231968362e-05,0.0001433745383871928
0.15543727186623185,2.2022006062386894e-05,0.00014345121819397147
0.15849731112339577,2.244562949291604e-05,0.00014348885156407408
0.16155731412826907,2.290091796585388e-05,0.00014350978509281812
0.16461734307115275,2.3387023183369292e-05,0.0001435101235480207
0.16767734988603372,2.3853093759847004e-05,0.00014352043502077294
0.17073733041437986,2.4272332979727647e-05,0.00014356697475312628
0.17379732826164396,2.4648322797079365e-05,0.00014363388784003874
0.17685733299516826,2.5014716177798457e-05,0.00014371143601032765
0.17991733135000748,2.540510535738455e-05,0.0001437782251222606
0.18297733550486733,2.5842657112130226e-05,0.00014380979587840783
0.18603747652961145,2.6271576839146642e-05,0.0001438463079192828
0.18909751963013818,2.670776221332581e-05,0.00014388475423294362
0.1921574821535351,2.7228300318001676e-05,0.00014387055055150688
0.1952173917974335,2.7739497745048943e-05,0.00014385747869350105
0.1982772762521139,2.8190563969426467e-05,0.00014388297824426168
0.2013371897708535,2.8525465589130945e-05,0.00014398449043915334
0.20439719632619918,2.8850240625198403e-05,0.00014409239477618398
0.20762713217855416,2.9241784638650186e-05,0.00014413657653526886
0.2108571245165273,2.9699174310348302e-05,0.00014424179703680643
0.21408718564345444,3.0182684549079294e-05,0.00014422338450347175
0.2174871275074769,3.073093130118779e-05,0.0001442433860677135
0.22088716213548332,3.1252662923700165e-05,0.00014427061002377127
0.22428718833692748,3.172561937319169e-05,0.00014429202125402124
0.2276872821394527,3.2154901276434795e-05,0.00014438286658092017
0.23108728501492898,3.256700024273711e-05,0.0001444587708053813
0.23448724271220103,3.298703164476381e-05,0.00014454335442909953
0.2378872032907436,3.343539663282405e-05,0.00014460298760414074
0.24128721418298402,3.4002078677656117e-05,0.00014459299022529355
0.24468725939260544,3.457941242667815e-05,0.0001445693922118605
0.2480872535441073,3.509272723704575e-05,0.00014459472961370564
0.25148726578687164,3.5580331247321044e-05,0.00014462958294501592
0.25488739289935614,3.6057916241693184e-05,0.00014466611011092954
0.2552303096501049,3.60765149934849e-05,0.00014460893324568216
0.2567257594495393,3.620692927584077e-05,0.00014484707203618537
0.25937624323533515,3.650369203958648e-05,0.0001451099691481327
0.26318188864938047,3.7022524971975923e-05,0.00014462151956509155
0.26760011287226615,3.771373097933134e-05,0.00014509423494358416
0.2721895751755884,3.84226790076617e-05,0.00014480684648441914
0.27695012714004524,3.912374707675657e-05,0.00014494003786681876
0.28188133240459634,3.981065799099498e-05,0.00014494761005856143
0.28664306412117535,4.038805676878924e-05,0.00014501213846952296
0.29208366439821276,4.107347635691506e-05,0.0001450185053305869
0.29769384528229503,4.1862796773619176e-05,0.00014521487593423124
0.3034734797778856,4.276995606649814e-05,0.00014509351319724894
0.309252986689839,4.366232122096846e-05,0.00014518651276677427
0.31503247310895605,4.446639925038382e-05,0.0001451391188658049
0.32098196980949617,4.5228904659231785e-05,0.00014529612482150095
0.32693188547782925,4.5981079239128855e-05,0.0001453336175604054
0.3328820245800483,4.675997994965597e-05,0.00014545860665446297
0.3390021442314532,4.7657611671412374e-05,0.00014543471790683059
0.3451224640567481,4.856482968637073e-05,0.00014552893943888478
0.35124269136193553,4.946150501747753e-05,0.0001454969029460425
0.3575326456429343,5.037101352874708e-05,0.00014554318271121458
0.3638226724166844,5.1271478119707716e-05,0.00014557535610846054
0.3701126197309516,5.216317544435976e-05,0.00014559983228459554
0.37657232888520165,5.30432975424268e-05,0.00014566529414934413
0.38303224313761647,5.390017436471253e-05,0.00014572304587951208
0.38949225959418127,5.4762924388112315e-05,0.00014579881880603693
0.39612225528281997,5.5701054778610014e-05,0.0001458360489943148
0.402752281706733,5.6642320589354716e-05,0.0001458912165218169
0.4093823841807166,5.762400179747498e-05,0.00014588675466647487
0.4161824034191751,5.862198139134496e-05,0.00014591285226997917
0.4229824191726964,5.960347509269833e-05,0.0001459584292468544
0.429782416011929,6.053664283455165e-05,0.00014601206708305365
0.4367522791550702,6.144576693501967e-05,0.00014610328291619242
0.4437222692529727,6.237297429304481e-05,0.00014619066941604886
0.45069226874654195,6.336142670695215e-05,0.00014624649995874625
0.45783211214809705,6.442063410223237e-05,0.00014624393748716348
0.4649722210039872,6.549774629954075e-05,0.00014625789578777578
0.4722821587364833,6.660729548811439e-05,0.00014622543443683936
0.4765688705757392,6.722615936155605e-05,0.00014646952710899302
0.47969868611523636,6.76737379336071e-05,0.00014621777524868616
0.4816721775723612,6.7887957366295e-05,0.00014637832626706627
0.48248815745702894,6.794042086022196e-05,0.0001464369697956792
0.48248770688109494,6.79334146478189e-05,0.00014658325417926774
0.4824854581583741,6.796406543604782e-05,0.0001462454382292908
0.4824833637109081,6.801120771598062e-05,0.00014636879687528962
0.48248186889211314,6.802324759850898e-05,0.00014636930087476755
0.48248137212633413,6.800516619672553e-05,0.000146447368252895
0.48248179510134626,6.798573274919851e-05,0.00014648843147876196
0.4824827591566543,6.79255707228994e-05,0.0001465738580995663
0.4824838415384049,6.786211789209082e-05,0.00014665923993705768
0.4824846701204452,6.780778474518613e-05,0.00014674401624910225
0.4824850087082313,6.78118620763281e-05,0.0001467903753787094
0.4824848794429476,6.787741365267524e-05,0.00014678496111446976
0.4824844610411189,6.803127838051277e-05,0.00014672818407708587
0.48248386427993556,6.815928024767807e-05,0.00014668534344269838
0.48248337497000593,6.818999195435756e-05,0.00014670358867481488
0.48248311754385154,6.808857147537224e-05,0.00014680775344325092
0.48248310507112263,6.793715242541011e-05,0.00014694218876377168
0.482483366684385,6.78070744788896e-05,0.000147068159733543
0.4824837176321863,6.77813320400255e-05,0.00014712587060090914
0.4824840202270179,6.785926361406302e-05,0.00014712322050194115
0.4824841845278914,6.800963389065072e-05,0.0001470731425533995
0.48248417027317975,6.813858612596684e-05,0.00014703250120718636
0.4824840284453787,6.813320205973626e-05,0.0001470781439784016
0.4824838123718633,6.79576937988975e-05,0.000147226969698855
0.4824836533833158,6.776959479735393e-05,0.00014738588306734097
0.4824835946757872,6.767840706975739e-05,0.00014748283063464252
0.4824835770905322,6.777245456155084e-05,0.00014746761567619994
0.482483617700042,6.793983994124316e-05,0.0001474017355447196
0.482483766673935,6.807466464619716e-05,0.0001473610417018992
0.4824838454064431,6.813330968440573e-05,0.00014736816248732198
0.4824838808758452,6.807704807857414e-05,0.00014744583738478405
0.48248386988078257,6.800761341165643e-05,0.00014753287325401974
0.4824838138248697,6.794593643599065e-05,0.00014761105518832404
0.4824837128324275,6.789154367657269e-05,0.000147687259282349
0.4824836278360423,6.78947669108438e-05,0.00014772686825816446
0.482483671222179,6.789286281267046e-05,0.00014776463036217033
0.4824837049990021,6.791975433741981e-05,0.00014779220852305624
0.48248374709255276,6.80081092125637e-05,0.00014777805322641597
0.4824837671644685,6.807117818483456e-05,0.00014777806713703906
0.48248380689775183,6.803043764280978e-05,0.00014784584013040453
0.48248378314903195,6.799087110781234e-05,0.00014791792675965097
0.4824838548505823,6.794941873848438e-05,0.0001479805313462028
0.48248392010578267,6.792366556188298e-05,0.00014803999158119168
0.48248388561145333,6.793903945957205e-05,0.0001480707343013093
0.4824838060078402,6.794828283645774e-05,0.00014810659334399913
0.48248374026862695,6.79505740982177e-05,0.00014814439235404504
0.48248368422184307,6.795333169230411e-05,0.0001481880996059752
0.48248363600033,6.795196119410647e-05,0.00014823124628637806
0.48248367145834326,6.794507942487262e-05,0.0001482782763326458
0.4824836842126444,6.795711183356303e-05,0.00014831047651906024
0.4824836642199954,6.799423994473427e-05,0.00014833004239424882
0.4824836757727993,6.7975318906582e-05,0.00014838103046781124
0.4824837231881246,6.794853231683108e-05,0.00014843688819019416
0.4824837863870754,6.794577134050604e-05,0.0001484844755316041
0.4824838137832328,6.79787374958208e-05,0.00014850490513983547
0.4824838409471883,6.80007311509762e-05,0.00014853396164319932
0.48248386221508355,6.796932684350945e-05,0.00014859384332939666
0.48248064722580813,6.785747838491499e-05,0.0017413961176298296
0.48247725618781795,6.733424832015527e-05,0.003582173427925406
0.48247409749727455,6.718470479845626e-05,0.005162092914253643
0.4824676423899723,6.669169809468072e-05,0.008521737022563732
0.4824611968583638,6.600463017208037e-05,0.012014710444334813
0.4824549927794552,6.547025078003292e-05,0.015310824804670735
0.4824486169713401,6.475414807742055e-05,0.01876083644900718
0.48244229540895855,6.412036181974999e-05,0.022112001233334615
0.4824358699790418,6.340526727658103e-05,0.025520006160152178
0.48242947525361984,6.272846881094418e-05,0.028897727365062808
0.48242307301970444,6.206131856120725e-05,0.03229053254051356
0.4824166867993812,6.138735997708471e-05,0.035676229212256175
0.48241039006898295,6.06736033263713e-05,0.039065064064194764
0.4824040201454935,5.9924442971826535e-05,0.042452633899494586
